Percentage served,Time in ms
0,122.287
1,122.287
2,122.287
3,122.287
4,129.049
5,129.049
6,129.049
7,129.049
8,129.049
9,129.049
10,129.108
11,129.108
12,129.108
13,129.108
14,129.108
15,129.108
16,129.108
17,240.915
18,240.915
19,240.915
20,240.915
21,240.915
22,240.915
23,240.915
24,360.862
25,360.862
26,360.862
27,360.862
28,360.862
29,360.862
30,479.634
31,479.634
32,479.634
33,479.634
34,479.634
35,479.634
36,479.634
37,599.507
38,599.507
39,599.507
40,599.507
41,599.507
42,599.507
43,599.507
44,718.080
45,718.080
46,718.080
47,718.080
48,718.080
49,718.080
50,835.917
51,835.917
52,835.917
53,835.917
54,835.917
55,835.917
56,835.917
57,955.428
58,955.428
59,955.428
60,955.428
61,955.428
62,955.428
63,955.428
64,1074.890
65,1074.890
66,1074.890
67,1074.890
68,1074.890
69,1074.890
70,1194.372
71,1194.372
72,1194.372
73,1194.372
74,1194.372
75,1194.372
76,1194.372
77,1313.357
78,1313.357
79,1313.357
80,1313.357
81,1313.357
82,1313.357
83,1313.357
84,1432.468
85,1432.468
86,1432.468
87,1432.468
88,1432.468
89,1432.468
90,1551.809
91,1551.809
92,1551.809
93,1551.809
94,1551.809
95,1551.809
96,1551.809
97,5788344089836676.000
98,5788344089836676.000
99,5788344089836676.000
100,1551.809
