Percentage served,Time in ms
0,114.574
1,114.574
2,114.574
3,114.574
4,114.574
5,114.574
6,114.574
7,114.574
8,114.574
9,114.574
10,114.606
11,114.606
12,114.606
13,114.606
14,114.606
15,114.606
16,114.606
17,114.606
18,114.606
19,114.606
20,114.606
21,114.606
22,114.606
23,114.606
24,114.606
25,114.606
26,114.606
27,114.606
28,114.606
29,114.606
30,114.630
31,114.630
32,114.630
33,114.630
34,114.630
35,114.630
36,114.630
37,114.630
38,114.630
39,114.630
40,114.630
41,114.630
42,114.630
43,114.630
44,114.630
45,114.630
46,114.630
47,114.630
48,114.630
49,114.630
50,114.678
51,114.678
52,114.678
53,114.678
54,114.678
55,114.678
56,114.678
57,114.678
58,114.678
59,114.678
60,114.678
61,114.678
62,114.678
63,114.678
64,114.678
65,114.678
66,114.678
67,114.678
68,114.678
69,114.678
70,126.490
71,126.490
72,126.490
73,126.490
74,126.490
75,126.490
76,126.490
77,126.490
78,126.490
79,126.490
80,126.490
81,126.490
82,126.490
83,126.490
84,126.490
85,126.490
86,126.490
87,126.490
88,126.490
89,126.490
90,5788344089836676.000
91,5788344089836676.000
92,5788344089836676.000
93,5788344089836676.000
94,5788344089836676.000
95,5788344089836676.000
96,5788344089836676.000
97,5788344089836676.000
98,5788344089836676.000
99,5788344089836676.000
100,126.490
