Percentage served,Time in ms
0,589.551
1,589.551
2,589.551
3,589.551
4,589.551
5,589.551
6,589.551
7,589.551
8,589.551
9,589.551
10,591.556
11,591.556
12,591.556
13,591.556
14,591.556
15,591.556
16,591.556
17,591.556
18,591.556
19,591.556
20,591.556
21,591.556
22,591.556
23,591.556
24,591.556
25,591.556
26,591.556
27,591.556
28,591.556
29,591.556
30,591.643
31,591.643
32,591.643
33,591.643
34,591.643
35,591.643
36,591.643
37,591.643
38,591.643
39,591.643
40,591.643
41,591.643
42,591.643
43,591.643
44,591.643
45,591.643
46,591.643
47,591.643
48,591.643
49,591.643
50,591.656
51,591.656
52,591.656
53,591.656
54,591.656
55,591.656
56,591.656
57,591.656
58,591.656
59,591.656
60,591.656
61,591.656
62,591.656
63,591.656
64,591.656
65,591.656
66,591.656
67,591.656
68,591.656
69,591.656
70,591.754
71,591.754
72,591.754
73,591.754
74,591.754
75,591.754
76,591.754
77,591.754
78,591.754
79,591.754
80,591.754
81,591.754
82,591.754
83,591.754
84,591.754
85,591.754
86,591.754
87,591.754
88,591.754
89,591.754
90,3544139754885357.500
91,3544139754885357.500
92,3544139754885357.500
93,3544139754885357.500
94,3544139754885357.500
95,3544139754885357.500
96,3544139754885357.500
97,3544139754885357.500
98,3544139754885357.500
99,3544139754885357.500
100,591.754
