Percentage served,Time in ms
0,591.707
1,591.707
2,591.707
3,591.707
4,591.707
5,592.029
6,592.029
7,592.029
8,592.029
9,592.029
10,592.029
11,592.029
12,592.029
13,592.029
14,592.029
15,592.113
16,592.113
17,592.113
18,592.113
19,592.113
20,592.113
21,592.113
22,592.113
23,592.113
24,592.113
25,592.192
26,592.192
27,592.192
28,592.192
29,592.192
30,592.192
31,592.192
32,592.192
33,592.192
34,592.192
35,592.228
36,592.228
37,592.228
38,592.228
39,592.228
40,592.228
41,592.228
42,592.228
43,592.228
44,592.228
45,592.243
46,592.243
47,592.243
48,592.243
49,592.243
50,592.243
51,592.243
52,592.243
53,592.243
54,592.243
55,592.263
56,592.263
57,592.263
58,592.263
59,592.263
60,592.263
61,592.263
62,592.263
63,592.263
64,592.263
65,592.327
66,592.327
67,592.327
68,592.327
69,592.327
70,592.327
71,592.327
72,592.327
73,592.327
74,592.327
75,592.395
76,592.395
77,592.395
78,592.395
79,592.395
80,592.395
81,592.395
82,592.395
83,592.395
84,592.395
85,605.969
86,605.969
87,605.969
88,605.969
89,605.969
90,605.969
91,605.969
92,605.969
93,605.969
94,605.969
95,3544139754885357.500
96,3544139754885357.500
97,3544139754885357.500
98,3544139754885357.500
99,3544139754885357.500
100,605.969
